forecast_date,target,target_end_date,location,type,quantile,value
2021-11-01,6 day ahead inc hosp,2021-11-07,34,quantile,0.55,123.68629349542317
2021-11-01,7 day ahead inc hosp,2021-11-08,34,quantile,0.55,158.52122243937654
2021-11-01,1 day ahead inc hosp,2021-11-02,29,quantile,0.55,94.79864252898388
2021-11-01,2 day ahead inc hosp,2021-11-03,29,quantile,0.55,112.02233024689237
2021-11-01,3 day ahead inc hosp,2021-11-04,29,quantile,0.55,97.36659410213639
2021-11-01,4 day ahead inc hosp,2021-11-05,29,quantile,0.55,100.33609445084974
2021-11-01,5 day ahead inc hosp,2021-11-06,29,quantile,0.55,102.96479950994618
2021-11-01,6 day ahead inc hosp,2021-11-07,29,quantile,0.55,93.31943908833165
2021-11-01,7 day ahead inc hosp,2021-11-08,29,quantile,0.55,117.05161698158989
2021-11-01,1 day ahead inc hosp,2021-11-02,54,quantile,0.55,57.963207320282585
2021-11-01,2 day ahead inc hosp,2021-11-03,54,quantile,0.55,62.95505629269906
2021-11-01,3 day ahead inc hosp,2021-11-04,54,quantile,0.55,57.510827517388904
2021-11-01,4 day ahead inc hosp,2021-11-05,54,quantile,0.55,58.52002661040126
2021-11-01,5 day ahead inc hosp,2021-11-06,54,quantile,0.55,64.72562312344037
2021-11-01,6 day ahead inc hosp,2021-11-07,54,quantile,0.55,58.28391227438118
2021-11-01,7 day ahead inc hosp,2021-11-08,54,quantile,0.55,62.83408477702239
2021-11-01,1 day ahead inc hosp,2021-11-02,24,quantile,0.55,88.49648427115022
2021-11-01,2 day ahead inc hosp,2021-11-03,24,quantile,0.55,105.06378022313734
2021-11-01,3 day ahead inc hosp,2021-11-04,24,quantile,0.55,91.70533288779755
2021-11-01,4 day ahead inc hosp,2021-11-05,24,quantile,0.55,94.20089200765868
2021-11-01,5 day ahead inc hosp,2021-11-06,24,quantile,0.55,96.15781431688931
2021-11-01,6 day ahead inc hosp,2021-11-07,24,quantile,0.55,86.61537771684276
2021-11-01,7 day ahead inc hosp,2021-11-08,24,quantile,0.55,110.08973603466035
2021-11-01,1 day ahead inc hosp,2021-11-02,18,quantile,0.55,156.3915018299156
2021-11-01,2 day ahead inc hosp,2021-11-03,18,quantile,0.55,178.5095687012892
2021-11-01,3 day ahead inc hosp,2021-11-04,18,quantile,0.55,156.56490759969063
2021-11-01,4 day ahead inc hosp,2021-11-05,18,quantile,0.55,161.24648470934181
2021-11-01,5 day ahead inc hosp,2021-11-06,18,quantile,0.55,176.772860283614
2021-11-01,6 day ahead inc hosp,2021-11-07,18,quantile,0.55,154.07642255354435
2021-11-01,7 day ahead inc hosp,2021-11-08,18,quantile,0.55,175.87808002001574
2021-11-01,1 day ahead inc hosp,2021-11-02,51,quantile,0.55,125.8670002487665
2021-11-01,2 day ahead inc hosp,2021-11-03,51,quantile,0.55,149.02502680020754
2021-11-01,3 day ahead inc hosp,2021-11-04,51,quantile,0.55,131.46129410850915
2021-11-01,4 day ahead inc hosp,2021-11-05,51,quantile,0.55,133.68943187718781
2021-11-01,5 day ahead inc hosp,2021-11-06,51,quantile,0.55,137.63143737696086
2021-11-01,6 day ahead inc hosp,2021-11-07,51,quantile,0.55,124.41110756686095
2021-11-01,7 day ahead inc hosp,2021-11-08,51,quantile,0.55,157.44165135824645
2021-11-01,1 day ahead inc hosp,2021-11-02,42,quantile,0.55,310.49733276801544
2021-11-01,2 day ahead inc hosp,2021-11-03,42,quantile,0.55,349.74102532633987
2021-11-01,3 day ahead inc hosp,2021-11-04,42,quantile,0.55,308.410130776946
2021-11-01,4 day ahead inc hosp,2021-11-05,42,quantile,0.55,318.1143012648686
2021-11-01,5 day ahead inc hosp,2021-11-06,42,quantile,0.55,348.2735933685808
2021-11-01,6 day ahead inc hosp,2021-11-07,42,quantile,0.55,310.6335362244528
2021-11-01,7 day ahead inc hosp,2021-11-08,42,quantile,0.55,351.3923032813643
2021-11-01,1 day ahead inc hosp,2021-11-02,13,quantile,0.55,182.2355615723583
2021-11-01,2 day ahead inc hosp,2021-11-03,13,quantile,0.55,214.90278305490972
2021-11-01,3 day ahead inc hosp,2021-11-04,13,quantile,0.55,187.55113140613236
2021-11-01,4 day ahead inc hosp,2021-11-05,13,quantile,0.55,192.0105248842912
2021-11-01,5 day ahead inc hosp,2021-11-06,13,quantile,0.55,205.07754775973777
2021-11-01,6 day ahead inc hosp,2021-11-07,13,quantile,0.55,181.40011506625902
2021-11-01,7 day ahead inc hosp,2021-11-08,13,quantile,0.55,221.93120915901181
2021-11-01,1 day ahead inc hosp,2021-11-02,48,quantile,0.55,436.6225846081022
2021-11-01,2 day ahead inc hosp,2021-11-03,48,quantile,0.55,517.6931362468374
2021-11-01,3 day ahead inc hosp,2021-11-04,48,quantile,0.55,454.60064959585515
2021-11-01,4 day ahead inc hosp,2021-11-05,48,quantile,0.55,462.5416841607293
2021-11-01,5 day ahead inc hosp,2021-11-06,48,quantile,0.55,482.03882058409147
2021-11-01,6 day ahead inc hosp,2021-11-07,48,quantile,0.55,434.13988916187327
2021-11-01,7 day ahead inc hosp,2021-11-08,48,quantile,0.55,545.2499420778905
2021-11-01,1 day ahead inc hosp,2021-11-02,36,quantile,0.55,262.50277813866177
2021-11-01,2 day ahead inc hosp,2021-11-03,36,quantile,0.55,299.66222822334066
2021-11-01,3 day ahead inc hosp,2021-11-04,36,quantile,0.55,262.02027531415365
2021-11-01,4 day ahead inc hosp,2021-11-05,36,quantile,0.55,271.7857775855835
2021-11-01,5 day ahead inc hosp,2021-11-06,36,quantile,0.55,288.66309487966646
2021-11-01,6 day ahead inc hosp,2021-11-07,36,quantile,0.55,260.25946619644066
2021-11-01,7 day ahead inc hosp,2021-11-08,36,quantile,0.55,304.1924835151694
2021-11-01,1 day ahead inc hosp,2021-11-02,53,quantile,0.55,129.36690966954149
2021-11-01,2 day ahead inc hosp,2021-11-03,53,quantile,0.55,148.96917982352184
2021-11-01,3 day ahead inc hosp,2021-11-04,53,quantile,0.55,130.4660559950209
2021-11-01,4 day ahead inc hosp,2021-11-05,53,quantile,0.55,135.56816738167382
2021-11-01,5 day ahead inc hosp,2021-11-06,53,quantile,0.55,140.0889740237267
2021-11-01,6 day ahead inc hosp,2021-11-07,53,quantile,0.55,126.67630932886766
2021-11-01,7 day ahead inc hosp,2021-11-08,53,quantile,0.55,152.6310192327711
2021-11-01,1 day ahead inc hosp,2021-11-02,06,quantile,0.55,576.7177336051238
2021-11-01,2 day ahead inc hosp,2021-11-03,06,quantile,0.55,682.6931913382167
2021-11-01,3 day ahead inc hosp,2021-11-04,06,quantile,0.55,590.3819097768707
2021-11-01,4 day ahead inc hosp,2021-11-05,06,quantile,0.55,611.9113229532092
2021-11-01,5 day ahead inc hosp,2021-11-06,06,quantile,0.55,616.8541970959905
2021-11-01,6 day ahead inc hosp,2021-11-07,06,quantile,0.55,563.0650439562536
2021-11-01,7 day ahead inc hosp,2021-11-08,06,quantile,0.55,715.2763088275946
2021-11-01,1 day ahead inc hosp,2021-11-02,12,quantile,0.55,289.2580747112568
2021-11-01,2 day ahead inc hosp,2021-11-03,12,quantile,0.55,347.15530234433214
2021-11-01,3 day ahead inc hosp,2021-11-04,12,quantile,0.55,305.63726126474666
2021-11-01,4 day ahead inc hosp,2021-11-05,12,quantile,0.55,309.03773185357375
2021-11-01,5 day ahead inc hosp,2021-11-06,12,quantile,0.55,318.20870307431596
2021-11-01,6 day ahead inc hosp,2021-11-07,12,quantile,0.55,286.1021197064748
2021-11-01,7 day ahead inc hosp,2021-11-08,12,quantile,0.55,369.824322835088
2021-11-01,1 day ahead inc hosp,2021-11-02,39,quantile,0.55,284.7878102614643
2021-11-01,2 day ahead inc hosp,2021-11-03,39,quantile,0.55,319.9322685207889
2021-11-01,3 day ahead inc hosp,2021-11-04,39,quantile,0.55,283.44098500910036
2021-11-01,4 day ahead inc hosp,2021-11-05,39,quantile,0.55,290.50535363879885
2021-11-01,5 day ahead inc hosp,2021-11-06,39,quantile,0.55,319.9711707965626
2021-11-01,6 day ahead inc hosp,2021-11-07,39,quantile,0.55,290.88967965836275
2021-11-01,7 day ahead inc hosp,2021-11-08,39,quantile,0.55,329.44567773583856
2021-11-01,1 day ahead inc hosp,2021-11-02,47,quantile,0.55,103.245711226996
2021-11-01,2 day ahead inc hosp,2021-11-03,47,quantile,0.55,122.17993927221366
2021-11-01,3 day ahead inc hosp,2021-11-04,47,quantile,0.55,108.10266524842933
2021-11-01,4 day ahead inc hosp,2021-11-05,47,quantile,0.55,109.59844489764886
2021-11-01,5 day ahead inc hosp,2021-11-06,47,quantile,0.55,114.39075625933643
2021-11-01,6 day ahead inc hosp,2021-11-07,47,quantile,0.55,102.36597476996141
2021-11-01,7 day ahead inc hosp,2021-11-08,47,quantile,0.55,128.66450602337105
2021-11-01,1 day ahead inc hosp,2021-11-02,27,quantile,0.55,132.2308180492176
2021-11-01,2 day ahead inc hosp,2021-11-03,27,quantile,0.55,146.3823473188977
2021-11-01,3 day ahead inc hosp,2021-11-04,27,quantile,0.55,125.51501787126683
2021-11-01,4 day ahead inc hosp,2021-11-05,27,quantile,0.55,134.50917389768475
2021-11-01,5 day ahead inc hosp,2021-11-06,27,quantile,0.55,140.5461298980665
2021-11-01,6 day ahead inc hosp,2021-11-07,27,quantile,0.55,128.48694893758866
2021-11-01,7 day ahead inc hosp,2021-11-08,27,quantile,0.55,144.16124881661747
2021-11-01,1 day ahead inc hosp,2021-11-02,55,quantile,0.55,150.23194727370128
2021-11-01,2 day ahead inc hosp,2021-11-03,55,quantile,0.55,167.69347150096044
2021-11-01,3 day ahead inc hosp,2021-11-04,55,quantile,0.55,148.1789094056826
2021-11-01,4 day ahead inc hosp,2021-11-05,55,quantile,0.55,153.06191210809575
2021-11-01,5 day ahead inc hosp,2021-11-06,55,quantile,0.55,168.0694077020331
2021-11-01,6 day ahead inc hosp,2021-11-07,55,quantile,0.55,150.53321428006038
2021-11-01,7 day ahead inc hosp,2021-11-08,55,quantile,0.55,168.0040633263377
2021-11-01,1 day ahead inc hosp,2021-11-02,01,quantile,0.55,91.817856135418
2021-11-01,2 day ahead inc hosp,2021-11-03,01,quantile,0.55,105.36709770474438
2021-11-01,3 day ahead inc hosp,2021-11-04,01,quantile,0.55,89.60123014898949
2021-11-01,4 day ahead inc hosp,2021-11-05,01,quantile,0.55,95.8798631514459
2021-11-01,5 day ahead inc hosp,2021-11-06,01,quantile,0.55,98.50936459661742
2021-11-01,6 day ahead inc hosp,2021-11-07,01,quantile,0.55,89.40051165761902
2021-11-01,7 day ahead inc hosp,2021-11-08,01,quantile,0.55,106.79446884703141
2021-11-01,1 day ahead inc hosp,2021-11-02,50,quantile,0.6,12.150792601294508
2021-11-01,2 day ahead inc hosp,2021-11-03,50,quantile,0.6,12.411495052862866
2021-11-01,3 day ahead inc hosp,2021-11-04,50,quantile,0.6,13.09130083302833
2021-11-01,4 day ahead inc hosp,2021-11-05,50,quantile,0.6,13.128932979647459
2021-11-01,5 day ahead inc hosp,2021-11-06,50,quantile,0.6,12.992997801409137
2021-11-01,6 day ahead inc hosp,2021-11-07,50,quantile,0.6,12.083675657611922
2021-11-01,7 day ahead inc hosp,2021-11-08,50,quantile,0.6,12.73360188010713
2021-11-01,1 day ahead inc hosp,2021-11-02,56,quantile,0.6,34.10305434738959
2021-11-01,2 day ahead inc hosp,2021-11-03,56,quantile,0.6,32.59927869862407
2021-11-01,3 day ahead inc hosp,2021-11-04,56,quantile,0.6,33.63888200624694
2021-11-01,4 day ahead inc hosp,2021-11-05,56,quantile,0.6,31.436251558265447
2021-11-01,5 day ahead inc hosp,2021-11-06,56,quantile,0.6,31.269661778389995
2021-11-01,6 day ahead inc hosp,2021-11-07,56,quantile,0.6,33.269511502789264
2021-11-01,7 day ahead inc hosp,2021-11-08,56,quantile,0.6,31.584522692259085
2021-11-01,1 day ahead inc hosp,2021-11-02,33,quantile,0.6,26.80566631534038
2021-11-01,2 day ahead inc hosp,2021-11-03,33,quantile,0.6,26.554827677942953
2021-11-01,3 day ahead inc hosp,2021-11-04,33,quantile,0.6,28.698810318513093
2021-11-01,4 day ahead inc hosp,2021-11-05,33,quantile,0.6,28.23437118160656
2021-11-01,5 day ahead inc hosp,2021-11-06,33,quantile,0.6,28.18468747873953
2021-11-01,6 day ahead inc hosp,2021-11-07,33,quantile,0.6,26.066811505049486
2021-11-01,7 day ahead inc hosp,2021-11-08,33,quantile,0.6,27.508202853522285
2021-11-01,1 day ahead inc hosp,2021-11-02,44,quantile,0.6,16.14042641723982
2021-11-01,2 day ahead inc hosp,2021-11-03,44,quantile,0.6,15.586783177449172
2021-11-01,3 day ahead inc hosp,2021-11-04,44,quantile,0.6,17.7443646532521
2021-11-01,4 day ahead inc hosp,2021-11-05,44,quantile,0.6,17.423027586793317
2021-11-01,5 day ahead inc hosp,2021-11-06,44,quantile,0.6,17.315154541114136
2021-11-01,6 day ahead inc hosp,2021-11-07,44,quantile,0.6,16.032979645121575
2021-11-01,7 day ahead inc hosp,2021-11-08,44,quantile,0.6,16.82614126243172
2021-11-01,1 day ahead inc hosp,2021-11-02,32,quantile,0.6,77.283507107731
2021-11-01,2 day ahead inc hosp,2021-11-03,32,quantile,0.6,77.11368154415185
2021-11-01,3 day ahead inc hosp,2021-11-04,32,quantile,0.6,80.68419910401724
2021-11-01,4 day ahead inc hosp,2021-11-05,32,quantile,0.6,77.30722170284153
2021-11-01,5 day ahead inc hosp,2021-11-06,32,quantile,0.6,80.48294068433728
2021-11-01,6 day ahead inc hosp,2021-11-07,32,quantile,0.6,72.95238351342613
2021-11-01,7 day ahead inc hosp,2021-11-08,32,quantile,0.6,76.80426027253877
2021-11-01,1 day ahead inc hosp,2021-11-02,37,quantile,0.6,200.22324778560395
2021-11-01,2 day ahead inc hosp,2021-11-03,37,quantile,0.6,200.78794835799118
2021-11-01,3 day ahead inc hosp,2021-11-04,37,quantile,0.6,219.48398620921392
2021-11-01,4 day ahead inc hosp,2021-11-05,37,quantile,0.6,213.06146388395186
2021-11-01,5 day ahead inc hosp,2021-11-06,37,quantile,0.6,214.6478814025535
2021-11-01,6 day ahead inc hosp,2021-11-07,37,quantile,0.6,196.86699369843214
2021-11-01,7 day ahead inc hosp,2021-11-08,37,quantile,0.6,206.66166201411238
2021-11-01,1 day ahead inc hosp,2021-11-02,38,quantile,0.6,31.912789040902346
2021-11-01,2 day ahead inc hosp,2021-11-03,38,quantile,0.6,32.65748509503538
2021-11-01,3 day ahead inc hosp,2021-11-04,38,quantile,0.6,31.722828241136533
2021-11-01,4 day ahead inc hosp,2021-11-05,38,quantile,0.6,31.337163815332165
2021-11-01,5 day ahead inc hosp,2021-11-06,38,quantile,0.6,30.490839507310874
2021-11-01,6 day ahead inc hosp,2021-11-07,38,quantile,0.6,30.511606866797308
2021-11-01,7 day ahead inc hosp,2021-11-08,38,quantile,0.6,30.395046038482757
2021-11-01,1 day ahead inc hosp,2021-11-02,23,quantile,0.6,30.33615709551603
2021-11-01,2 day ahead inc hosp,2021-11-03,23,quantile,0.6,31.127324653938125
2021-11-01,3 day ahead inc hosp,2021-11-04,23,quantile,0.6,31.81473725160358
2021-11-01,4 day ahead inc hosp,2021-11-05,23,quantile,0.6,31.89473551454577
2021-11-01,5 day ahead inc hosp,2021-11-06,23,quantile,0.6,31.72091078732724
2021-11-01,6 day ahead inc hosp,2021-11-07,23,quantile,0.6,29.632140879830725
2021-11-01,7 day ahead inc hosp,2021-11-08,23,quantile,0.6,31.109238279058808
2021-11-01,1 day ahead inc hosp,2021-11-02,26,quantile,0.6,288.39529797708303
2021-11-01,2 day ahead inc hosp,2021-11-03,26,quantile,0.6,299.14710086881365
2021-11-01,3 day ahead inc hosp,2021-11-04,26,quantile,0.6,296.0031374919105
2021-11-01,4 day ahead inc hosp,2021-11-05,26,quantile,0.6,292.4106683431318
2021-11-01,5 day ahead inc hosp,2021-11-06,26,quantile,0.6,294.1544967649493
2021-11-01,6 day ahead inc hosp,2021-11-07,26,quantile,0.6,275.26864221239634
2021-11-01,7 day ahead inc hosp,2021-11-08,26,quantile,0.6,288.40771476584575
2021-11-01,1 day ahead inc hosp,2021-11-02,10,quantile,0.6,21.722992000676143
2021-11-01,2 day ahead inc hosp,2021-11-03,10,quantile,0.6,21.737289009970677
2021-11-01,3 day ahead inc hosp,2021-11-04,10,quantile,0.6,22.68341439744517
2021-11-01,4 day ahead inc hosp,2021-11-05,10,quantile,0.6,22.603486570382326
2021-11-01,5 day ahead inc hosp,2021-11-06,10,quantile,0.6,22.22859925332444
2021-11-01,6 day ahead inc hosp,2021-11-07,10,quantile,0.6,20.898029414026837
2021-11-01,7 day ahead inc hosp,2021-11-08,10,quantile,0.6,21.808781795014013
2021-11-01,1 day ahead inc hosp,2021-11-02,35,quantile,0.6,72.99086811104374
2021-11-01,2 day ahead inc hosp,2021-11-03,35,quantile,0.6,76.37421658124713
2021-11-01,3 day ahead inc hosp,2021-11-04,35,quantile,0.6,74.4751154787412
2021-11-01,4 day ahead inc hosp,2021-11-05,35,quantile,0.6,70.91972453630386
2021-11-01,5 day ahead inc hosp,2021-11-06,35,quantile,0.6,74.4920327966562
2021-11-01,6 day ahead inc hosp,2021-11-07,35,quantile,0.6,68.90210414934246
2021-11-01,7 day ahead inc hosp,2021-11-08,35,quantile,0.6,72.24172254649791
2021-11-01,1 day ahead inc hosp,2021-11-02,25,quantile,0.6,107.56997045194592
2021-11-01,2 day ahead inc hosp,2021-11-03,25,quantile,0.6,104.27609203420454
2021-11-01,3 day ahead inc hosp,2021-11-04,25,quantile,0.6,117.43384887329952
2021-11-01,4 day ahead inc hosp,2021-11-05,25,quantile,0.6,116.00274270533353
2021-11-01,5 day ahead inc hosp,2021-11-06,25,quantile,0.6,115.96556173343569
2021-11-01,6 day ahead inc hosp,2021-11-07,25,quantile,0.6,106.71858733011791
2021-11-01,7 day ahead inc hosp,2021-11-08,25,quantile,0.6,112.50008951788482
2021-11-01,1 day ahead inc hosp,2021-11-02,16,quantile,0.6,52.26658248917945
2021-11-01,2 day ahead inc hosp,2021-11-03,16,quantile,0.6,53.11769215643535
2021-11-01,3 day ahead inc hosp,2021-11-04,16,quantile,0.6,52.243169820223066
2021-11-01,4 day ahead inc hosp,2021-11-05,16,quantile,0.6,53.3407108964209
2021-11-01,5 day ahead inc hosp,2021-11-06,16,quantile,0.6,49.352337978945975
2021-11-01,6 day ahead inc hosp,2021-11-07,16,quantile,0.6,50.01598810084162
2021-11-01,7 day ahead inc hosp,2021-11-08,16,quantile,0.6,49.9885311753205
2021-11-01,1 day ahead inc hosp,2021-11-02,28,quantile,0.6,48.06546532699238
2021-11-01,2 day ahead inc hosp,2021-11-03,28,quantile,0.6,46.28113225310058
2021-11-01,3 day ahead inc hosp,2021-11-04,28,quantile,0.6,52.162490300728344
2021-11-01,4 day ahead inc hosp,2021-11-05,28,quantile,0.6,51.31937669413267
2021-11-01,5 day ahead inc hosp,2021-11-06,28,quantile,0.6,51.51983906052234
2021-11-01,6 day ahead inc hosp,2021-11-07,28,quantile,0.6,47.330371692904755
2021-11-01,7 day ahead inc hosp,2021-11-08,28,quantile,0.6,49.82609709673481
2021-11-01,1 day ahead inc hosp,2021-11-02,40,quantile,0.6,98.317970140367
2021-11-01,2 day ahead inc hosp,2021-11-03,40,quantile,0.6,95.10760692791041
2021-11-01,3 day ahead inc hosp,2021-11-04,40,quantile,0.6,100.36481718812597
2021-11-01,4 day ahead inc hosp,2021-11-05,40,quantile,0.6,97.88816004255725
2021-11-01,5 day ahead inc hosp,2021-11-06,40,quantile,0.6,97.90872527179974
2021-11-01,6 day ahead inc hosp,2021-11-07,40,quantile,0.6,91.470642943015
2021-11-01,7 day ahead inc hosp,2021-11-08,40,quantile,0.6,95.44477769337156
2021-11-01,1 day ahead inc hosp,2021-11-02,30,quantile,0.6,83.38739764446417
2021-11-01,2 day ahead inc hosp,2021-11-03,30,quantile,0.6,76.59153194217707
2021-11-01,3 day ahead inc hosp,2021-11-04,30,quantile,0.6,85.75973535433994
2021-11-01,4 day ahead inc hosp,2021-11-05,30,quantile,0.6,77.29391916149233
2021-11-01,5 day ahead inc hosp,2021-11-06,30,quantile,0.6,82.25662070057473
2021-11-01,6 day ahead inc hosp,2021-11-07,30,quantile,0.6,89.67761595243817
2021-11-01,7 day ahead inc hosp,2021-11-08,30,quantile,0.6,81.56703794558993
2021-11-01,1 day ahead inc hosp,2021-11-02,20,quantile,0.6,65.3880691150858
2021-11-01,2 day ahead inc hosp,2021-11-03,20,quantile,0.6,65.67082364272026
2021-11-01,3 day ahead inc hosp,2021-11-04,20,quantile,0.6,67.91681016016479
2021-11-01,4 day ahead inc hosp,2021-11-05,20,quantile,0.6,67.92570032096489
2021-11-01,5 day ahead inc hosp,2021-11-06,20,quantile,0.6,67.85371372557947
2021-11-01,6 day ahead inc hosp,2021-11-07,20,quantile,0.6,63.00529265679691
2021-11-01,7 day ahead inc hosp,2021-11-08,20,quantile,0.6,66.39110447074523
2021-11-01,1 day ahead inc hosp,2021-11-02,19,quantile,0.6,80.53127118023791
2021-11-01,2 day ahead inc hosp,2021-11-03,19,quantile,0.6,83.56609232173977
2021-11-01,3 day ahead inc hosp,2021-11-04,19,quantile,0.6,83.65105776530162
2021-11-01,4 day ahead inc hosp,2021-11-05,19,quantile,0.6,83.5780661177225
2021-11-01,5 day ahead inc hosp,2021-11-06,19,quantile,0.6,84.0283472259257
2021-11-01,6 day ahead inc hosp,2021-11-07,19,quantile,0.6,77.58510463692369
2021-11-01,7 day ahead inc hosp,2021-11-08,19,quantile,0.6,82.06692966288362
2021-11-01,1 day ahead inc hosp,2021-11-02,46,quantile,0.6,30.975361698254552
2021-11-01,2 day ahead inc hosp,2021-11-03,46,quantile,0.6,31.560909874632305
2021-11-01,3 day ahead inc hosp,2021-11-04,46,quantile,0.6,31.63040016807286
2021-11-01,4 day ahead inc hosp,2021-11-05,46,quantile,0.6,29.752830905546716
2021-11-01,5 day ahead inc hosp,2021-11-06,46,quantile,0.6,31.01140824707449
2021-11-01,6 day ahead inc hosp,2021-11-07,46,quantile,0.6,29.101344435775783
2021-11-01,7 day ahead inc hosp,2021-11-08,46,quantile,0.6,29.93258112708173
2021-11-01,1 day ahead inc hosp,2021-11-02,22,quantile,0.6,68.60386294597843
2021-11-01,2 day ahead inc hosp,2021-11-03,22,quantile,0.6,64.04535927519092
2021-11-01,3 day ahead inc hosp,2021-11-04,22,quantile,0.6,74.60425267417668
2021-11-01,4 day ahead inc hosp,2021-11-05,22,quantile,0.6,72.90462497038921
2021-11-01,5 day ahead inc hosp,2021-11-06,22,quantile,0.6,72.9216911846973
